Day Week Ends On,Sort County x Week,County,Count Confirmed Cases Suppressed if 1-4,Count Probable Cases Suppressed if 1-4,Count Hospitalized Cases Suppressed if 1-4,Count Deceased Cases Suppressed if 1-4
12/12/2020 12:00:00 AM,1398,Darlington,280,75,12,6
12/19/2020 12:00:00 AM,1399,Darlington,347,86,23,<5
12/26/2020 12:00:00 AM,1400,Darlington,326,79,24,10
1/2/2021 12:00:00 AM,1401,Darlington,378,177,19,6
1/9/2021 12:00:00 AM,1402,Darlington,430,214,16,11
1/16/2021 12:00:00 AM,1403,Darlington,395,74,23,6
1/23/2021 12:00:00 AM,1404,Darlington,311,158,15,16
1/30/2021 12:00:00 AM,1405,Darlington,316,140,20,8
2/6/2021 12:00:00 AM,1406,Darlington,170,133,11,10
2/13/2021 12:00:00 AM,1407,Darlington,127,78,11,7
2/20/2021 12:00:00 AM,1408,Darlington,77,47,<5,<5
2/27/2021 12:00:00 AM,1409,Darlington,50,42,<5,<5
3/6/2021 12:00:00 AM,1410,Darlington,62,28,<5,<5
3/13/2021 12:00:00 AM,1411,Darlington,37,30,<5,<5
3/20/2021 12:00:00 AM,1412,Darlington,43,29,<5,
3/27/2021 12:00:00 AM,1413,Darlington,31,14,<5,<5
4/3/2021 12:00:00 AM,1414,Darlington,19,23,5,<5
4/10/2021 12:00:00 AM,1415,Darlington,27,12,<5,
4/17/2021 12:00:00 AM,1416,Darlington,26,34,<5,<5
4/24/2021 12:00:00 AM,1417,Darlington,30,23,<5,
5/1/2021 12:00:00 AM,1418,Darlington,30,45,<5,<5
5/8/2021 12:00:00 AM,1419,Darlington,30,32,<5,<5
5/15/2021 12:00:00 AM,1420,Darlington,19,17,<5,
5/22/2021 12:00:00 AM,1421,Darlington,18,16,<5,<5
5/29/2021 12:00:00 AM,1422,Darlington,12,35,<5,<5
6/5/2021 12:00:00 AM,1423,Darlington,11,14,<5,<5
6/12/2021 12:00:00 AM,1424,Darlington,8,10,<5,
6/19/2021 12:00:00 AM,1425,Darlington,8,<5,<5,
6/26/2021 12:00:00 AM,1426,Darlington,5,5,<5,
7/3/2021 12:00:00 AM,1427,Darlington,<5,5,<5,
7/10/2021 12:00:00 AM,1428,Darlington,10,<5,<5,<5
7/17/2021 12:00:00 AM,1429,Darlington,20,10,<5,<5
7/24/2021 12:00:00 AM,1430,Darlington,37,35,6,
7/31/2021 12:00:00 AM,1431,Darlington,45,78,5,
8/7/2021 12:00:00 AM,1432,Darlington,77,73,7,<5
8/14/2021 12:00:00 AM,1433,Darlington,105,106,5,<5
8/21/2021 12:00:00 AM,1434,Darlington,152,134,6,<5
8/28/2021 12:00:00 AM,1435,Darlington,295,120,8,<5
9/4/2021 12:00:00 AM,1436,Darlington,289,151,8,8
9/11/2021 12:00:00 AM,1437,Darlington,140,180,10,<5
9/18/2021 12:00:00 AM,1438,Darlington,212,241,11,<5
9/25/2021 12:00:00 AM,1439,Darlington,115,124,8,9
10/2/2021 12:00:00 AM,1440,Darlington,82,127,11,<5
10/9/2021 12:00:00 AM,1441,Darlington,63,79,5,<5
10/16/2021 12:00:00 AM,1442,Darlington,65,38,7,<5
10/23/2021 12:00:00 AM,1443,Darlington,47,60,<5,<5
10/30/2021 12:00:00 AM,1444,Darlington,33,32,<5,<5
11/6/2021 12:00:00 AM,1445,Darlington,22,51,<5,
11/13/2021 12:00:00 AM,1446,Darlington,28,28,5,
11/20/2021 12:00:00 AM,1447,Darlington,27,45,<5,<5
11/27/2021 12:00:00 AM,1448,Darlington,18,22,<5,
12/4/2021 12:00:00 AM,1449,Darlington,42,81,<5,
12/11/2021 12:00:00 AM,1450,Darlington,33,45,<5,<5
12/18/2021 12:00:00 AM,1451,Darlington,49,50,5,
3/21/2020 12:00:00 AM,1452,Dillon,<5,<5,<5,
4/11/2020 12:00:00 AM,1453,Dillon,<5,<5,<5,
4/18/2020 12:00:00 AM,1454,Dillon,15,<5,<5,
4/25/2020 12:00:00 AM,1455,Dillon,21,<5,<5,
5/2/2020 12:00:00 AM,1456,Dillon,30,<5,5,
5/9/2020 12:00:00 AM,1457,Dillon,22,<5,<5,
5/16/2020 12:00:00 AM,1458,Dillon,37,<5,<5,<5
5/23/2020 12:00:00 AM,1459,Dillon,20,<5,<5,<5
5/30/2020 12:00:00 AM,1460,Dillon,16,<5,<5,
6/6/2020 12:00:00 AM,1461,Dillon,28,<5,<5,<5
6/13/2020 12:00:00 AM,1462,Dillon,13,<5,<5,
6/20/2020 12:00:00 AM,1463,Dillon,24,<5,6,<5
6/27/2020 12:00:00 AM,1464,Dillon,61,<5,8,<5
7/4/2020 12:00:00 AM,1465,Dillon,46,<5,6,<5
7/11/2020 12:00:00 AM,1466,Dillon,48,<5,9,<5
7/18/2020 12:00:00 AM,1467,Dillon,52,<5,10,5
7/25/2020 12:00:00 AM,1468,Dillon,57,<5,<5,<5
8/1/2020 12:00:00 AM,1469,Dillon,63,<5,7,<5
8/8/2020 12:00:00 AM,1470,Dillon,74,<5,8,<5
8/15/2020 12:00:00 AM,1471,Dillon,34,<5,<5,<5
8/22/2020 12:00:00 AM,1472,Dillon,30,<5,<5,<5
8/29/2020 12:00:00 AM,1473,Dillon,47,<5,<5,
9/5/2020 12:00:00 AM,1474,Dillon,60,<5,7,
9/12/2020 12:00:00 AM,1475,Dillon,78,6,<5,<5
9/19/2020 12:00:00 AM,1476,Dillon,53,7,11,5
9/26/2020 12:00:00 AM,1477,Dillon,68,9,7,<5
10/3/2020 12:00:00 AM,1478,Dillon,72,13,10,<5
10/10/2020 12:00:00 AM,1479,Dillon,68,5,6,<5
10/17/2020 12:00:00 AM,1480,Dillon,49,7,6,<5
10/24/2020 12:00:00 AM,1481,Dillon,33,<5,<5,<5
10/31/2020 12:00:00 AM,1482,Dillon,50,<5,<5,
11/7/2020 12:00:00 AM,1483,Dillon,52,<5,7,
11/14/2020 12:00:00 AM,1484,Dillon,40,5,<5,<5
11/21/2020 12:00:00 AM,1485,Dillon,40,11,<5,<5
11/28/2020 12:00:00 AM,1486,Dillon,48,21,<5,
12/5/2020 12:00:00 AM,1487,Dillon,116,9,8,<5
12/12/2020 12:00:00 AM,1488,Dillon,183,13,10,<5
12/19/2020 12:00:00 AM,1489,Dillon,230,18,6,<5
12/26/2020 12:00:00 AM,1490,Dillon,176,19,5,<5
1/2/2021 12:00:00 AM,1491,Dillon,219,10,<5,<5
1/9/2021 12:00:00 AM,1492,Dillon,345,58,<5,<5
1/16/2021 12:00:00 AM,1493,Dillon,226,16,6,<5
1/23/2021 12:00:00 AM,1494,Dillon,178,20,6,<5
1/30/2021 12:00:00 AM,1495,Dillon,127,26,9,<5
2/6/2021 12:00:00 AM,1496,Dillon,126,17,<5,<5
2/13/2021 12:00:00 AM,1497,Dillon,90,19,<5,<5
2/20/2021 12:00:00 AM,1498,Dillon,57,17,<5,<5
2/27/2021 12:00:00 AM,1499,Dillon,59,15,<5,<5
3/6/2021 12:00:00 AM,1500,Dillon,67,6,<5,<5
3/13/2021 12:00:00 AM,1501,Dillon,62,6,<5,<5
3/20/2021 12:00:00 AM,1502,Dillon,45,6,5,<5
3/27/2021 12:00:00 AM,1503,Dillon,67,7,<5,<5
4/3/2021 12:00:00 AM,1504,Dillon,32,6,<5,<5
4/10/2021 12:00:00 AM,1505,Dillon,39,5,<5,
4/17/2021 12:00:00 AM,1506,Dillon,30,<5,<5,<5
4/24/2021 12:00:00 AM,1507,Dillon,17,5,<5,<5
5/1/2021 12:00:00 AM,1508,Dillon,11,5,<5,<5
5/8/2021 12:00:00 AM,1509,Dillon,<5,<5,<5,<5
5/15/2021 12:00:00 AM,1510,Dillon,9,<5,<5,
5/22/2021 12:00:00 AM,1511,Dillon,11,<5,<5,
5/29/2021 12:00:00 AM,1512,Dillon,<5,<5,<5,
6/5/2021 12:00:00 AM,1513,Dillon,9,<5,<5,
6/12/2021 12:00:00 AM,1514,Dillon,7,<5,<5,
6/19/2021 12:00:00 AM,1515,Dillon,<5,<5,<5,
6/26/2021 12:00:00 AM,1516,Dillon,<5,<5,<5,
7/3/2021 12:00:00 AM,1517,Dillon,7,<5,<5,
7/10/2021 12:00:00 AM,1518,Dillon,13,5,<5,<5
7/17/2021 12:00:00 AM,1519,Dillon,22,<5,<5,
7/24/2021 12:00:00 AM,1520,Dillon,34,9,<5,
7/31/2021 12:00:00 AM,1521,Dillon,48,13,<5,
8/7/2021 12:00:00 AM,1522,Dillon,66,17,<5,
8/14/2021 12:00:00 AM,1523,Dillon,119,36,7,<5
8/21/2021 12:00:00 AM,1524,Dillon,135,31,<5,<5
8/28/2021 12:00:00 AM,1525,Dillon,158,29,<5,<5
9/4/2021 12:00:00 AM,1526,Dillon,199,17,8,<5
9/11/2021 12:00:00 AM,1527,Dillon,177,54,6,7
9/18/2021 12:00:00 AM,1528,Dillon,209,49,<5,<5
9/25/2021 12:00:00 AM,1529,Dillon,178,32,5,<5
10/2/2021 12:00:00 AM,1530,Dillon,101,41,8,<5
10/9/2021 12:00:00 AM,1531,Dillon,53,16,<5,<5
10/16/2021 12:00:00 AM,1532,Dillon,32,8,<5,<5
10/23/2021 12:00:00 AM,1533,Dillon,19,9,<5,<5
10/30/2021 12:00:00 AM,1534,Dillon,5,<5,<5,
11/6/2021 12:00:00 AM,1535,Dillon,14,5,<5,
11/13/2021 12:00:00 AM,1536,Dillon,13,6,<5,<5
11/20/2021 12:00:00 AM,1537,Dillon,8,7,<5,<5
11/27/2021 12:00:00 AM,1538,Dillon,6,<5,<5,<5
12/4/2021 12:00:00 AM,1539,Dillon,19,8,<5,
12/11/2021 12:00:00 AM,1540,Dillon,25,12,<5,
12/18/2021 12:00:00 AM,1541,Dillon,18,13,<5,
3/21/2020 12:00:00 AM,1542,Dorchester,<5,<5,<5,
3/28/2020 12:00:00 AM,1543,Dorchester,10,<5,<5,
4/4/2020 12:00:00 AM,1544,Dorchester,35,<5,5,
4/11/2020 12:00:00 AM,1545,Dorchester,29,<5,<5,<5
4/18/2020 12:00:00 AM,1546,Dorchester,12,<5,<5,
4/25/2020 12:00:00 AM,1547,Dorchester,7,<5,<5,<5
5/2/2020 12:00:00 AM,1548,Dorchester,8,<5,<5,
5/9/2020 12:00:00 AM,1549,Dorchester,5,<5,<5,
5/16/2020 12:00:00 AM,1550,Dorchester,10,<5,<5,
5/23/2020 12:00:00 AM,1551,Dorchester,27,<5,<5,
5/30/2020 12:00:00 AM,1552,Dorchester,27,<5,<5,
6/6/2020 12:00:00 AM,1553,Dorchester,40,<5,<5,
6/13/2020 12:00:00 AM,1554,Dorchester,60,<5,<5,
6/20/2020 12:00:00 AM,1555,Dorchester,118,<5,<5,
6/27/2020 12:00:00 AM,1556,Dorchester,204,<5,7,
7/4/2020 12:00:00 AM,1557,Dorchester,520,<5,19,5
7/11/2020 12:00:00 AM,1558,Dorchester,499,<5,13,<5
7/18/2020 12:00:00 AM,1559,Dorchester,542,<5,15,12
7/25/2020 12:00:00 AM,1560,Dorchester,395,<5,23,12
8/1/2020 12:00:00 AM,1561,Dorchester,330,<5,13,8
8/8/2020 12:00:00 AM,1562,Dorchester,306,9,21,9
8/15/2020 12:00:00 AM,1563,Dorchester,208,17,9,12
8/22/2020 12:00:00 AM,1564,Dorchester,141,14,5,10
8/29/2020 12:00:00 AM,1565,Dorchester,168,8,10,9
9/5/2020 12:00:00 AM,1566,Dorchester,96,10,<5,6
9/12/2020 12:00:00 AM,1567,Dorchester,70,12,<5,
9/19/2020 12:00:00 AM,1568,Dorchester,105,19,6,<5
9/26/2020 12:00:00 AM,1569,Dorchester,91,29,7,<5
10/3/2020 12:00:00 AM,1570,Dorchester,83,29,5,<5
10/10/2020 12:00:00 AM,1571,Dorchester,94,28,12,<5
10/17/2020 12:00:00 AM,1572,Dorchester,125,47,6,8
10/24/2020 12:00:00 AM,1573,Dorchester,145,44,9,
10/31/2020 12:00:00 AM,1574,Dorchester,112,55,6,<5
11/7/2020 12:00:00 AM,1575,Dorchester,104,39,<5,<5
11/14/2020 12:00:00 AM,1576,Dorchester,176,77,<5,<5
11/21/2020 12:00:00 AM,1577,Dorchester,156,155,<5,<5
11/28/2020 12:00:00 AM,1578,Dorchester,179,99,5,5
12/5/2020 12:00:00 AM,1579,Dorchester,404,106,9,<5
12/12/2020 12:00:00 AM,1580,Dorchester,361,186,7,<5
12/19/2020 12:00:00 AM,1581,Dorchester,388,183,7,5
12/26/2020 12:00:00 AM,1582,Dorchester,511,216,7,<5
1/2/2021 12:00:00 AM,1583,Dorchester,554,247,11,5
1/9/2021 12:00:00 AM,1584,Dorchester,670,580,11,<5
1/16/2021 12:00:00 AM,1585,Dorchester,620,472,12,6
1/23/2021 12:00:00 AM,1586,Dorchester,519,391,14,7
1/30/2021 12:00:00 AM,1587,Dorchester,525,300,22,12
2/6/2021 12:00:00 AM,1588,Dorchester,420,302,12,<5
2/13/2021 12:00:00 AM,1589,Dorchester,332,307,14,13
2/20/2021 12:00:00 AM,1590,Dorchester,174,171,6,11
2/27/2021 12:00:00 AM,1591,Dorchester,204,176,10,5
3/6/2021 12:00:00 AM,1592,Dorchester,126,155,10,<5
3/13/2021 12:00:00 AM,1593,Dorchester,115,91,8,<5
3/20/2021 12:00:00 AM,1594,Dorchester,140,135,<5,6
3/27/2021 12:00:00 AM,1595,Dorchester,143,148,7,<5
4/3/2021 12:00:00 AM,1596,Dorchester,138,113,<5,<5
4/10/2021 12:00:00 AM,1597,Dorchester,140,144,5,
4/17/2021 12:00:00 AM,1598,Dorchester,180,160,10,<5
4/24/2021 12:00:00 AM,1599,Dorchester,159,144,5,<5
5/1/2021 12:00:00 AM,1600,Dorchester,105,76,6,<5
5/8/2021 12:00:00 AM,1601,Dorchester,66,76,<5,<5
5/15/2021 12:00:00 AM,1602,Dorchester,64,85,<5,<5
5/22/2021 12:00:00 AM,1603,Dorchester,40,63,<5,
5/29/2021 12:00:00 AM,1604,Dorchester,46,42,<5,<5
6/5/2021 12:00:00 AM,1605,Dorchester,29,27,<5,
6/12/2021 12:00:00 AM,1606,Dorchester,45,33,<5,
6/19/2021 12:00:00 AM,1607,Dorchester,32,26,<5,
6/26/2021 12:00:00 AM,1608,Dorchester,38,35,<5,<5
7/3/2021 12:00:00 AM,1609,Dorchester,36,51,<5,
7/10/2021 12:00:00 AM,1610,Dorchester,47,71,<5,<5
7/17/2021 12:00:00 AM,1611,Dorchester,102,102,5,<5
7/24/2021 12:00:00 AM,1612,Dorchester,176,128,9,<5
7/31/2021 12:00:00 AM,1613,Dorchester,458,255,11,<5
8/7/2021 12:00:00 AM,1614,Dorchester,544,368,15,<5
8/14/2021 12:00:00 AM,1615,Dorchester,841,495,21,6
8/21/2021 12:00:00 AM,1616,Dorchester,896,614,14,12
8/28/2021 12:00:00 AM,1617,Dorchester,1268,899,18,15
9/4/2021 12:00:00 AM,1618,Dorchester,1441,1121,18,14
9/11/2021 12:00:00 AM,1619,Dorchester,1047,564,22,18
9/18/2021 12:00:00 AM,1620,Dorchester,923,492,19,26
9/25/2021 12:00:00 AM,1621,Dorchester,504,289,9,22
10/2/2021 12:00:00 AM,1622,Dorchester,343,247,12,14
10/9/2021 12:00:00 AM,1623,Dorchester,288,161,12,6
10/16/2021 12:00:00 AM,1624,Dorchester,165,139,<5,9
10/23/2021 12:00:00 AM,1625,Dorchester,104,100,<5,6
10/30/2021 12:00:00 AM,1626,Dorchester,76,95,6,<5
11/6/2021 12:00:00 AM,1627,Dorchester,83,46,<5,<5
11/13/2021 12:00:00 AM,1628,Dorchester,57,80,<5,<5
11/20/2021 12:00:00 AM,1629,Dorchester,66,71,<5,<5
11/27/2021 12:00:00 AM,1630,Dorchester,40,43,<5,
12/4/2021 12:00:00 AM,1631,Dorchester,108,127,<5,<5
12/11/2021 12:00:00 AM,1632,Dorchester,113,137,5,<5
12/18/2021 12:00:00 AM,1633,Dorchester,140,151,8,<5
3/21/2020 12:00:00 AM,1634,Edgefield,<5,<5,<5,
3/28/2020 12:00:00 AM,1635,Edgefield,<5,<5,<5,
4/4/2020 12:00:00 AM,1636,Edgefield,<5,<5,<5,
4/11/2020 12:00:00 AM,1637,Edgefield,<5,<5,<5,
4/18/2020 12:00:00 AM,1638,Edgefield,6,<5,<5,<5
4/25/2020 12:00:00 AM,1639,Edgefield,13,<5,<5,<5
5/2/2020 12:00:00 AM,1640,Edgefield,8,<5,<5,
5/9/2020 12:00:00 AM,1641,Edgefield,8,<5,<5,
5/16/2020 12:00:00 AM,1642,Edgefield,<5,<5,<5,
5/23/2020 12:00:00 AM,1643,Edgefield,5,<5,<5,
5/30/2020 12:00:00 AM,1644,Edgefield,9,<5,<5,
6/6/2020 12:00:00 AM,1645,Edgefield,9,<5,<5,
6/13/2020 12:00:00 AM,1646,Edgefield,13,<5,<5,
6/20/2020 12:00:00 AM,1647,Edgefield,7,<5,<5,
6/27/2020 12:00:00 AM,1648,Edgefield,9,<5,<5,
7/4/2020 12:00:00 AM,1649,Edgefield,30,<5,<5,<5
7/11/2020 12:00:00 AM,1650,Edgefield,36,<5,<5,
7/18/2020 12:00:00 AM,1651,Edgefield,60,<5,<5,<5
7/25/2020 12:00:00 AM,1652,Edgefield,82,<5,<5,<5
8/1/2020 12:00:00 AM,1653,Edgefield,78,<5,<5,<5
8/8/2020 12:00:00 AM,1654,Edgefield,66,5,7,<5
8/15/2020 12:00:00 AM,1655,Edgefield,64,<5,<5,<5
8/22/2020 12:00:00 AM,1656,Edgefield,110,<5,<5,<5
8/29/2020 12:00:00 AM,1657,Edgefield,33,<5,<5,<5
9/5/2020 12:00:00 AM,1658,Edgefield,33,<5,<5,<5
9/12/2020 12:00:00 AM,1659,Edgefield,32,<5,<5,<5
9/19/2020 12:00:00 AM,1660,Edgefield,35,<5,<5,
9/26/2020 12:00:00 AM,1661,Edgefield,28,<5,<5,<5
10/3/2020 12:00:00 AM,1662,Edgefield,16,<5,<5,
10/10/2020 12:00:00 AM,1663,Edgefield,26,<5,<5,
10/17/2020 12:00:00 AM,1664,Edgefield,17,<5,<5,<5
10/24/2020 12:00:00 AM,1665,Edgefield,36,<5,<5,
10/31/2020 12:00:00 AM,1666,Edgefield,33,<5,<5,<5
11/7/2020 12:00:00 AM,1667,Edgefield,51,6,<5,
11/14/2020 12:00:00 AM,1668,Edgefield,57,10,<5,
11/21/2020 12:00:00 AM,1669,Edgefield,55,9,<5,
11/28/2020 12:00:00 AM,1670,Edgefield,39,7,<5,<5
12/5/2020 12:00:00 AM,1671,Edgefield,71,19,<5,<5
12/12/2020 12:00:00 AM,1672,Edgefield,76,11,<5,
12/19/2020 12:00:00 AM,1673,Edgefield,97,12,<5,<5
12/26/2020 12:00:00 AM,1674,Edgefield,57,9,<5,
1/2/2021 12:00:00 AM,1675,Edgefield,95,88,<5,<5
1/9/2021 12:00:00 AM,1676,Edgefield,104,31,8,<5
1/16/2021 12:00:00 AM,1677,Edgefield,136,28,<5,<5
1/23/2021 12:00:00 AM,1678,Edgefield,191,29,<5,
1/30/2021 12:00:00 AM,1679,Edgefield,154,30,<5,5
2/6/2021 12:00:00 AM,1680,Edgefield,74,20,<5,<5
2/13/2021 12:00:00 AM,1681,Edgefield,86,28,5,<5
2/20/2021 12:00:00 AM,1682,Edgefield,69,21,<5,<5
2/27/2021 12:00:00 AM,1683,Edgefield,49,31,<5,
3/6/2021 12:00:00 AM,1684,Edgefield,40,12,<5,
3/13/2021 12:00:00 AM,1685,Edgefield,19,12,<5,
3/20/2021 12:00:00 AM,1686,Edgefield,14,27,<5,
3/27/2021 12:00:00 AM,1687,Edgefield,21,13,<5,<5
4/3/2021 12:00:00 AM,1688,Edgefield,19,<5,<5,<5
4/10/2021 12:00:00 AM,1689,Edgefield,20,11,<5,
4/17/2021 12:00:00 AM,1690,Edgefield,19,8,<5,
4/24/2021 12:00:00 AM,1691,Edgefield,17,10,<5,<5
5/1/2021 12:00:00 AM,1692,Edgefield,21,12,<5,
5/8/2021 12:00:00 AM,1693,Edgefield,25,7,<5,
5/15/2021 12:00:00 AM,1694,Edgefield,<5,5,<5,<5
5/22/2021 12:00:00 AM,1695,Edgefield,7,<5,<5,
5/29/2021 12:00:00 AM,1696,Edgefield,<5,<5,<5,
6/5/2021 12:00:00 AM,1697,Edgefield,7,<5,<5,
6/12/2021 12:00:00 AM,1698,Edgefield,6,<5,<5,
6/19/2021 12:00:00 AM,1699,Edgefield,<5,<5,<5,
6/26/2021 12:00:00 AM,1700,Edgefield,<5,<5,<5,
7/3/2021 12:00:00 AM,1701,Edgefield,<5,<5,<5,
7/10/2021 12:00:00 AM,1702,Edgefield,<5,<5,<5,
7/17/2021 12:00:00 AM,1703,Edgefield,<5,6,<5,
7/24/2021 12:00:00 AM,1704,Edgefield,15,16,<5,
7/31/2021 12:00:00 AM,1705,Edgefield,26,19,<5,
8/7/2021 12:00:00 AM,1706,Edgefield,59,30,<5,
8/14/2021 12:00:00 AM,1707,Edgefield,78,34,<5,<5
8/21/2021 12:00:00 AM,1708,Edgefield,79,41,<5,<5
8/28/2021 12:00:00 AM,1709,Edgefield,101,39,5,
9/4/2021 12:00:00 AM,1710,Edgefield,130,41,<5,<5
9/11/2021 12:00:00 AM,1711,Edgefield,90,65,<5,<5
9/18/2021 12:00:00 AM,1712,Edgefield,92,60,<5,
9/25/2021 12:00:00 AM,1713,Edgefield,71,39,<5,<5
10/2/2021 12:00:00 AM,1714,Edgefield,42,33,<5,<5
10/9/2021 12:00:00 AM,1715,Edgefield,35,17,<5,<5
10/16/2021 12:00:00 AM,1716,Edgefield,20,13,<5,<5
10/23/2021 12:00:00 AM,1717,Edgefield,5,6,<5,
10/30/2021 12:00:00 AM,1718,Edgefield,8,<5,<5,
11/6/2021 12:00:00 AM,1719,Edgefield,7,<5,<5,
11/13/2021 12:00:00 AM,1720,Edgefield,14,8,<5,<5
11/20/2021 12:00:00 AM,1721,Edgefield,11,<5,<5,
11/27/2021 12:00:00 AM,1722,Edgefield,8,8,<5,<5
12/4/2021 12:00:00 AM,1723,Edgefield,16,8,<5,<5
12/11/2021 12:00:00 AM,1724,Edgefield,9,10,<5,
12/18/2021 12:00:00 AM,1725,Edgefield,8,5,<5,
3/14/2020 12:00:00 AM,1726,Fairfield,<5,<5,<5,
3/28/2020 12:00:00 AM,1727,Fairfield,<5,<5,<5,
4/4/2020 12:00:00 AM,1728,Fairfield,10,<5,6,
4/11/2020 12:00:00 AM,1729,Fairfield,9,<5,<5,
4/18/2020 12:00:00 AM,1730,Fairfield,<5,<5,<5,<5
4/25/2020 12:00:00 AM,1731,Fairfield,8,<5,<5,
5/2/2020 12:00:00 AM,1732,Fairfield,36,<5,7,
5/9/2020 12:00:00 AM,1733,Fairfield,13,<5,<5,<5
5/16/2020 12:00:00 AM,1734,Fairfield,40,<5,6,<5
5/23/2020 12:00:00 AM,1735,Fairfield,36,<5,<5,<5
5/30/2020 12:00:00 AM,1736,Fairfield,13,<5,<5,7
6/6/2020 12:00:00 AM,1737,Fairfield,33,<5,<5,
6/13/2020 12:00:00 AM,1738,Fairfield,22,<5,<5,<5
6/20/2020 12:00:00 AM,1739,Fairfield,28,<5,<5,<5
6/27/2020 12:00:00 AM,1740,Fairfield,24,<5,<5,<5
7/4/2020 12:00:00 AM,1741,Fairfield,35,<5,<5,
7/11/2020 12:00:00 AM,1742,Fairfield,52,<5,<5,
7/18/2020 12:00:00 AM,1743,Fairfield,60,<5,5,<5
7/25/2020 12:00:00 AM,1744,Fairfield,47,<5,<5,
8/1/2020 12:00:00 AM,1745,Fairfield,53,<5,<5,
8/8/2020 12:00:00 AM,1746,Fairfield,33,<5,<5,
8/15/2020 12:00:00 AM,1747,Fairfield,23,<5,<5,<5
8/22/2020 12:00:00 AM,1748,Fairfield,21,9,<5,<5
8/29/2020 12:00:00 AM,1749,Fairfield,25,<5,<5,<5
9/5/2020 12:00:00 AM,1750,Fairfield,39,<5,<5,<5
9/12/2020 12:00:00 AM,1751,Fairfield,20,<5,<5,<5
9/19/2020 12:00:00 AM,1752,Fairfield,24,<5,5,<5
9/26/2020 12:00:00 AM,1753,Fairfield,24,<5,<5,<5
10/3/2020 12:00:00 AM,1754,Fairfield,17,<5,<5,<5
10/10/2020 12:00:00 AM,1755,Fairfield,29,<5,<5,
10/17/2020 12:00:00 AM,1756,Fairfield,18,<5,<5,
10/24/2020 12:00:00 AM,1757,Fairfield,23,<5,<5,<5
10/31/2020 12:00:00 AM,1758,Fairfield,17,<5,<5,<5
11/7/2020 12:00:00 AM,1759,Fairfield,35,<5,<5,
11/14/2020 12:00:00 AM,1760,Fairfield,52,12,<5,<5
11/21/2020 12:00:00 AM,1761,Fairfield,31,<5,<5,<5
11/28/2020 12:00:00 AM,1762,Fairfield,41,<5,<5,<5
12/5/2020 12:00:00 AM,1763,Fairfield,47,7,<5,<5
12/12/2020 12:00:00 AM,1764,Fairfield,68,9,<5,<5
12/19/2020 12:00:00 AM,1765,Fairfield,82,9,5,
12/26/2020 12:00:00 AM,1766,Fairfield,81,9,<5,<5
1/2/2021 12:00:00 AM,1767,Fairfield,63,15,<5,<5
1/9/2021 12:00:00 AM,1768,Fairfield,159,16,5,<5
1/16/2021 12:00:00 AM,1769,Fairfield,121,18,<5,<5
1/23/2021 12:00:00 AM,1770,Fairfield,85,21,<5,<5
1/30/2021 12:00:00 AM,1771,Fairfield,72,10,<5,<5
2/6/2021 12:00:00 AM,1772,Fairfield,52,7,<5,5
2/13/2021 12:00:00 AM,1773,Fairfield,40,5,5,<5
2/20/2021 12:00:00 AM,1774,Fairfield,20,12,<5,<5
2/27/2021 12:00:00 AM,1775,Fairfield,28,<5,<5,<5
3/6/2021 12:00:00 AM,1776,Fairfield,27,<5,<5,
3/13/2021 12:00:00 AM,1777,Fairfield,29,8,<5,<5
3/20/2021 12:00:00 AM,1778,Fairfield,22,40,<5,
3/27/2021 12:00:00 AM,1779,Fairfield,33,<5,<5,<5
4/3/2021 12:00:00 AM,1780,Fairfield,12,6,<5,
4/10/2021 12:00:00 AM,1781,Fairfield,19,9,<5,
4/17/2021 12:00:00 AM,1782,Fairfield,18,8,<5,
4/24/2021 12:00:00 AM,1783,Fairfield,13,<5,<5,
5/1/2021 12:00:00 AM,1784,Fairfield,6,5,<5,<5
5/8/2021 12:00:00 AM,1785,Fairfield,8,8,<5,<5
5/15/2021 12:00:00 AM,1786,Fairfield,5,<5,<5,<5
5/22/2021 12:00:00 AM,1787,Fairfield,<5,<5,<5,<5
5/29/2021 12:00:00 AM,1788,Fairfield,5,<5,<5,
6/5/2021 12:00:00 AM,1789,Fairfield,<5,<5,<5,
6/12/2021 12:00:00 AM,1790,Fairfield,<5,<5,<5,
6/19/2021 12:00:00 AM,1791,Fairfield,<5,<5,<5,
6/26/2021 12:00:00 AM,1792,Fairfield,5,<5,<5,
7/3/2021 12:00:00 AM,1793,Fairfield,<5,<5,<5,
7/10/2021 12:00:00 AM,1794,Fairfield,<5,<5,<5,
7/17/2021 12:00:00 AM,1795,Fairfield,8,<5,<5,
7/24/2021 12:00:00 AM,1796,Fairfield,13,13,<5,
7/31/2021 12:00:00 AM,1797,Fairfield,49,11,<5,
8/7/2021 12:00:00 AM,1798,Fairfield,59,33,<5,
8/14/2021 12:00:00 AM,1799,Fairfield,65,20,<5,
8/21/2021 12:00:00 AM,1800,Fairfield,52,22,<5,<5
8/28/2021 12:00:00 AM,1801,Fairfield,84,23,<5,
9/4/2021 12:00:00 AM,1802,Fairfield,73,7,<5,<5
9/11/2021 12:00:00 AM,1803,Fairfield,63,13,<5,
9/18/2021 12:00:00 AM,1804,Fairfield,55,11,<5,<5
9/25/2021 12:00:00 AM,1805,Fairfield,36,11,<5,<5
10/2/2021 12:00:00 AM,1806,Fairfield,33,7,<5,<5
